delegate,voting_power,th_vp,ch_member_r2,ch_vp_r2,ch_member_r3,ch_vp_r3,ch_member_r4,ch_vp_r4,gc_member_s3,gc_vp_s3,gc_member_s4,gc_vp_s4,gc_member_s5,gc_vp_s5,gc_member_mm_s5,gc_vp_mm_s5,sc_member_s5,sc_vp_s5,coc_member_s5,coc_vp_s5,dab_member_s5,dab_vp_s5,gc_member_s6,gc_vp_s6,gc_member_mm_s6,gc_vp_mm_s6,sc_member_s6,sc_vp_s6,coc_member_s6,coc_vp_s6,dab_member_s6,dab_vp_s6
0x644bf2c24623e5c14ec611183a8124e348667d8c,108.56140177549466,0.00015574803460462444,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xc4c9cf3a243b69b59aadf09aa476b0a869df0fa1,108.52116875595772,0.00015569031414766087,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x894c933c4113fa86a84262f12610d4e8266e9194,108.49632584025764,0.00015565467316264357,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x66825b8a0f650cd612313df1949d2ccbe1f4a966,108.4944189574742,0.00015565193744588896,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5559afa5e3d3d5fe38ac6a01f443591ff7d9a6e6,108.45119483498873,0.00015558992579152084,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x36e36ca99218d21b444b5068dc6ed0c907119651,108.403162052862,0.0001555210153750148,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8fb090a434981abdc96af5e5ebb24d12a2c503c5,108.32682864778688,0.00015541150336042498,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x74ad48c64a02dce26e5701f99c54cf035b57cb2b,108.3162969854722,0.00015539639407038445,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3c816c2f06cab807c383f09d0aa971c8fdeadd39,108.28493488050071,0.00015535140030528485,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3ca586b3ca1814e2ec1be92ea450acd4d4b810d3,108.2400163911549,0.00015528695782095244,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x8c20f468d8fec66317678e531ce428162a6389b9,108.22127836976136,0.0001552600752461451,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x5ef88d0a93e5773db543bd421864504618a18de4,108.18824288338972,0.00015521268075795275,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xb9b5cd40fc69871eb579872b5e8065a29d2906da,108.18730297147968,0.0001552113323096986,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xa6720aed34d285795cad8f2918667b8944ecf13a,108.10267518836272,0.00015508992073359654,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xda24f20806ceaccd183f13a90adec4fa4d4a968c,108.06602938218592,0.00015503734668614327,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x73a3850a960853c86b3a91cff35de0a918055077,108.01373829268805,0.0001549623270725105,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6d3414baa042d602a71592e024d7fd2906be3de5,107.986061529987,0.0001549226204979416,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x4cc85664d4e8886b3818c5f147f7a215c17e741a,107.95674670460753,0.00015488056387042058,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xf14fe9b3523812d34d9eacdb2d212fc7a00537ba,107.81082027745175,0.0001546712099577529,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x0af3c72452afa3271c4cb3e4027b0a62477bfbc6,107.74870831609498,0.00015458210079235393,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x3aada47cff218d478a4064fd848265ce4461b4e5,107.72004403346544,0.00015454097746850321,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6b73f2b5ddf22a3e190893bbd83e2f0a882a7dac,107.58956071398956,0.00015435377906995008,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0x6ed57e3083da3f0b4942d1eb5f4dddd4534d8abf,107.57142098668596,0.00015432775484007104,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
0xbbc248b79e5d3204bb8ceea5af516ceb405081ec,107.527432321364,0.00015426464633136786,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
